"personId","last_name","first_name","name_suffix","wealth_millions","conglomorate","industry","birth_date","gender","cityID","citizenshipID"
"1953","Silbermann","Ben","","1500","0","Media & Entertainment","1982-07-14","M","557","83"
"1954","Sim","Ron","","1500","0","Fashion & Retail","1958-12-01","M","593","67"
"1955","Simanovsky","Leonid","","1500","0","Finance & Investments","1949-07-19","M","427","66"
"1956","Singh","Basudeo","","1500","0","Healthcare","1940-11-20","M","431","38"
"1957","Slootman","Frank","","1500","0","Technology","1958-10-03","M","503","83"
"1958","Snow","Terry","","1500","0","Real Estate","1943-12-23","M","95","5"
"1959","Stawski","Axel","","1500","0","Real Estate","1950-11-14","M","547","83"
"1960","Steyer","Thomas","","1500","0","Finance & Investments","1957-06-27","M","557","83"
"1961","Studennikov","Sergei","","1500","1","Fashion & Retail","1967-03-24","M","427","66"
"1962","Su","Suyu","","1500","1","Real Estate","1948-11-24","F","586","21"
"1963","Systrom","Kevin","","1500","0","Technology","1983-12-30","M","557","83"
"1964","Tan","Lili","","1500","0","Food & Beverage","1964-01-01","F","225","21"
"1965","Tang","Binsen","","1500","0","Food & Beverage","1982-12-12","M","44","21"
"1966","Tang","Rui","","1500","0","Technology","1964-01-01","M","584","21"
"1967","Tangkaravakoon","Prachak","","1500","0","Manufacturing","1944-03-26","M","35","77"
"1968","Tangney","Jeff","","1500","0","Healthcare","1972-08-09","M","485","83"
"1969","Tao","Yuequn","","1500","0","Fashion & Retail","1960-01-01","M","235","21"
"1970","Teoh","David","","1500","0","Telecom","1956-01-01","M","623","5"
"1971","Thyssen","Carmen","","1500","0","Manufacturing","1943-04-23","F","658","71"
"1972","Tran","Ba Duong","","1500","1","Automotive","1960-04-01","M","250","87"
"1973","Troutt","Kenny","","1500","0","Telecom","1948-01-08","M","140","83"
"1974","von Bahr","Jens","","1500","0","Gambling & Casinos","1971-02-22","M","612","73"
"1975","Wang","Junmin","","1500","0","Healthcare","1968-12-12","M","112","21"
"1976","Weng","Xianding","","1500","0","Healthcare","1961-11-28","M","589","21"
"1977","Wilks","Farris","","1500","0","Energy","1952-02-09","M","122","83"
"1978","Wu","Gordon","","1500","0","Real Estate","1935-12-03","M","253","35"
"1979","Xiong","Wu","","1500","0","Technology","1976-01-01","M","589","21"
"1980","Xu","Zhenhua","","1500","0","Media & Entertainment","1964-01-01","M","584","21"
"1981","Xu","Zhihan","","1500","0","Technology","1972-11-30","M","701","21"
"1982","Yang","Tingdong","","1500","0","Food & Beverage","1960-05-20","M","616","21"
"1983","Yu","Michael Minhong","","1500","0","Service","1962-01-01","M","44","21"
"1984","Yuan","Justin","","1500","0","Media & Entertainment","1964-01-01","M","584","21"
"1985","Zhang","Bangxin","","1500","0","Service","1980-01-01","M","44","21"
"1986","Zhang","Hong","","1500","0","Energy","1964-01-01","F","230","21"
"1987","Zhou","Zongwen","","1500","1","Fashion & Retail","1957-03-01","M","589","21"
"1988","Aarnio-Wihuri","Antti","","1400","0","Diversified","1940-02-24","M","238","29"
"1989","Alcocer","Alberto","","1400","0","Finance & Investments","1942-12-07","M","382","71"
"1990","Austin","Nigel","","1400","0","Fashion & Retail","1970-09-25","M","402","5"
"1991","Bansal","Binny","","1400","0","Technology","1982-12-03","M","593","38"
"1992","Bawri","Girdhari Lal","","1400","0","Healthcare","1947-08-03","M","431","38"
"1993","Bloor","John","","1400","0","Diversified","1943-06-16","M","5","82"
"1994","Bogdanov","Vladimir","","1400","0","Energy","1951-05-28","M","620","66"
"1995","Burman","Amit","","1400","0","Food & Beverage","1969-07-01","M","149","38"
"1996","Cai ","Jianyong","","1400","0","Metals & Mining","1971-01-01","M","459","21"
"1997","Case","Steve","","1400","0","Technology","1958-08-21","M","399","83"
"1998","Chen","Wenyuan","","1400","1","Technology","1968-01-01","M","622","21"
"1999","Chua","Thian Poh","","1400","0","Real Estate","1948-07-11","M","593","67"
"2000","Dayan","Sasson","","1400","1","Finance & Investments","1940-04-01","M","571","14"
"2001","Ellison","Chris","","1400","0","Metals & Mining","1957-06-26","M","495","5"
"2002","Farber","John","","1400","0","Manufacturing","1925-08-23","M","451","83"
"2003","Flowers","J. Christopher","","1400","0","Finance & Investments","1957-10-27","M","483","83"
"2004","Geiger","Reinold","","1400","0","Fashion & Retail","1947-07-10","M","203","6"
"2005","Ghodsi","Ali","","1400","0","Technology","1978-12-08","M","557","73"
"2006","Gokongwei","Lance","","1400","0","Diversified","1967-12-01","M","391","61"
"2007","Gupta","Rajinder","","1400","0","Manufacturing","1959-01-02","M","374","38"
"2008","Hagen","Torstein","","1400","0","Service","1943-02-18","M","373","58"
"2009","Hariri","Ayman","","1400","0","Construction & Engineering","1978-05-16","M","492","46"
"2010","Harp Helu","Alfredo","","1400","1","Finance & Investments","1944-03-11","M","408","51"
"2011","He","Xiaopeng","","1400","0","Automotive","1977-11-03","M","225","21"
"2012","Henkel","Christoph","","1400","0","Fashion & Retail","1958-02-11","M","365","32"
"2013","Hirschfeld","Daniel","","1400","0","Fashion & Retail","1941-05-31","M","298","83"
"2014","Houston","Drew","","1400","0","Technology","1983-03-04","M","28","83"
"2015","Huang","Jinxiang","","1400","1","Manufacturing","1965-01-27","M","710","21"
"2016","Jain","Rameshchandra","","1400","0","Manufacturing","1948-06-22","M","431","38"
"2017","Ke","Zunhong","","1400","1","Healthcare","1954-07-01","M","112","21"
"2018","Kim","Taek-jin","","1400","0","Media & Entertainment","1967-03-14","M","582","70"
"2019","Koh","Wee Meng","","1400","0","Real Estate","1963-07-01","M","593","67"
"2020","Kolesnikov","Sergei","","1400","0","Manufacturing","1972-02-25","M","427","66"
"2021","Kothari","Hemendra","","1400","0","Finance & Investments","1946-08-26","M","431","38"
"2022","Kulczyk","Sebastian","","1400","0","Finance & Investments","1980-11-16","M","658","62"
"2023","Kwee","Liong Keng","","1400","0","Real Estate","1946-01-01","M","593","67"
"2024","Kwee","Liong Phing","","1400","0","Real Estate","1958-01-01","M","593","67"
"2025","Kwee","Liong Seen","","1400","0","Real Estate","1953-01-01","M","593","67"
"2026","Kwee","Liong Tek","","1400","0","Real Estate","1947-01-01","M","593","67"
"2027","Kwek","Leng Keow","","1400","0","Diversified","1952-01-01","M","593","67"
"2028","Kwek","Leng Peck","","1400","0","Diversified","1956-01-01","M","593","67"
"2029","Kwok","Raymond","","1400","0","Real Estate","1953-04-10","M","253","35"
"2030","Lee","Ho-jin","","1400","0","Diversified","1962-12-08","M","582","70"
"2031","Lee-Chin","Michael","","1400","0","Finance & Investments","1951-01-03","M","92","18"
"2032","Lefebvre d'Ovidio","Manfredi","","1400","1","Service","1953-04-30","M","423","42"
"2033","Lewis","Bernard","","1400","1","Fashion & Retail","1926-02-10","M","365","82"
"2034","Li","Jinyang","","1400","0","Metals & Mining","1964-01-01","F","118","21"
"2035","Li","William","","1400","0","Automotive","1975-01-01","M","44","21"
"2036","Linden Urnes","Jenny","","1400","0","Manufacturing","1971-03-29","F","237","73"
"2037","Liu","K.C.","","1400","0","Technology","1954-03-20","M","627","75"
"2038","Liu","Ming Chung","","1400","0","Manufacturing","1963-01-01","M","253","14"
"2039","Lomakin","Anatoly","","1400","0","Metals & Mining","1952-06-30","M","427","66"
"2040","Louie","Brandt","","1400","0","Food & Beverage","1943-07-05","M","664","18"
"2041","Maggi","Lucia","","1400","1","Diversified","1932-07-20","F","540","14"
"2042","Magness","Gary","","1400","0","Media & Entertainment","1954-02-26","M","151","83"
"2043","Mao","Lixiang","","1400","1","Technology","1941-01-01","M","459","21"
"2044","McMurtry","David","","1400","0","Manufacturing","1940-05-03","M","697","82"
"2045","Mehta","Deepak","","1400","0","Manufacturing","1956-12-12","M","661","38"
"2046","Miao","Shouliang","","1400","0","Real Estate","1955-01-01","M","589","21"
"2047","Miao","Yongjun","","1400","0","Healthcare","1967-12-01","M","730","21"
"2048","Mori","Yoshiko","","1400","0","Real Estate","1940-09-24","F","645","43"
"2049","Nacht","Marius","","1400","0","Technology","1966-01-01","M","637","41"
"2050","Nakatani","Tadako","","1400","0","Healthcare","1950-08-12","F","309","43"
"2051","Novinsky","Vadim","","1400","0","Metals & Mining","1963-06-03","M","304","80"
"2052","Osathanugrah","Niti","","1400","0","Finance & Investments","1973-10-18","M","35","77"
"2053","Packer","Gretel","","1400","0","Finance & Investments","1966-04-01","F","623","5"
"2054","Pan","Longquan","","1400","0","Manufacturing","1965-01-01","M","437","21"
"2055","Pan","Shiyi","","1400","0","Real Estate","1963-01-01","M","44","21"
"2056","Paul","David","","1400","0","Healthcare","1966-12-25","M","26","83"
"2057","Persson","Tom","","1400","0","Fashion & Retail","1985-01-01","M","612","73"
"2058","Qian","Jinghong","","1400","0","Automotive","1973-01-01","F","701","21"
"2059","Qin","Long","","1400","0","Manufacturing","1965-07-01","M","521","21"
"2060","Reddy","M.Satyanarayana","","1400","0","Healthcare","1957-04-18","M","263","38"
"2061","Riady","Mochtar","","1400","1","Diversified","1929-05-12","M","278","39"
"2062","Rihanna","Robyn","","1400","0","Fashion & Retail","1988-02-20","F","369","10"
"2063","Rotenberg","Boris","","1400","0","Construction & Engineering","1957-01-03","M","427","66"
"2064","Runwal","Subhash","","1400","0","Real Estate","1943-05-22","M","431","38"
"2065","Rybakov","Igor","","1400","0","Manufacturing","1972-05-16","M","427","66"
"2066","Sanchez","Carlos","","1400","0","Healthcare","1962-01-21","M","568","14"
"2067","Selig","Martin","","1400","0","Real Estate","1937-12-31","M","579","83"
"2068","Shaimiev","Airat","","1400","0","Energy","1962-03-07","M","297","66"
"2069","Shaimiev","Radik","","1400","0","Energy","1964-11-14","M","297","66"
"2070","Shimamura","Nobutoshi","","1400","0","Fashion & Retail","1926-03-08","M","550","43"
"2071","Smith","Jared","","1400","0","Technology","1974-10-02","M","517","83"
"2072","Soderstrom","Charlotte","","1400","0","Fashion & Retail","1977-01-01","F","612","73"
"2073","Surana","Anand","","1400","0","Healthcare","1971-03-24","M","34","38"
"2074","Surana","Dilip","","1400","0","Healthcare","1966-01-18","M","34","38"
"2075","Tisch","Wilma","","1400","0","Finance & Investments","1927-06-25","F","451","83"
"2076","Wang","Jianyi","","1400","0","Technology","1963-01-12","M","230","21"
"2077","Wang","Jilei","","1400","0","Logistics","1965-01-01","M","584","21"
"2078","Wang","Shuifu","","1400","0","Manufacturing","1955-02-10","M","230","21"
"2079","Wang","Yanqing","","1400","1","Manufacturing","1946-07-02","F","677","21"
"2080","Wang","Zelong","","1400","0","Metals & Mining","1996-07-01","M","281","21"
"2081","Weber","Werner O.","","1400","0","Manufacturing","1939-02-09","M","735","74"
"2082","Werninghaus","Anne","","1400","0","Manufacturing","1986-01-01","F","288","14"
"2083","West","Alfred","Jr.","1400","0","Finance & Investments","1942-12-07","M","487","83"
"2084","Wu","Bo","","1400","0","Manufacturing","1954-05-01","M","437","21"
"2085","Wu","Chaoqun","","1400","0","Manufacturing","1969-05-18","M","401","21"
"2086","Xie","Swift","","1400","0","Technology","1980-01-01","M","589","21"
"2087","Xu","Guozhong","","1400","1","Manufacturing","1963-09-01","M","107","21"
"2088","Yao","Kuizhang","","1400","0","Food & Beverage","1965-01-01","M","240","21"
"2089","Yu","Peidi","","1400","0","Real Estate","1960-01-01","M","584","35"
"2090","Yuan","Liping","","1400","0","Healthcare","1971-01-01","F","589","18"
"2091","Zhang","Chuanwei","","1400","1","Manufacturing","1962-06-15","M","731","21"
"2092","Zhang","Keqiang","","1400","0","Real Estate","1960-04-29","M","225","21"
"2093","Zhang","Xin","","1400","0","Real Estate","1965-08-24","F","44","21"
"2094","Zhang","Xinghai","","1400","1","Manufacturing","1963-01-01","M","119","21"
"2095","Zheng","Jianjiang","","1400","1","Manufacturing","1961-01-01","M","459","21"
"2096","Zhong","Sheng Jian","","1400","0","Real Estate","1958-03-03","M","593","67"
"2097","Zhou","Chengjian","","1400","0","Fashion & Retail","1965-04-30","M","584","21"
"2098","Zingarevich","Boris","","1400","0","Diversified","1959-07-08","M","549","66"
"2099","Adair","A. Jayson","","1300","0","Automotive","1969-10-16","M","140","83"
"2100","Adikoesoemo","Soegiarto","","1300","0","Logistics","1938-03-24","M","617","39"
"2101","Agarwal","Rajendra","","1300","0","Healthcare","1959-02-25","M","431","38"
"2102","Amin","Chirayu","","1300","0","Healthcare","1946-12-04","M","38","38"
"2103","Asavabhokhin","Anant","","1300","0","Real Estate","1950-08-11","M","35","77"
"2104","Avdeev","Roman","","1300","0","Finance & Investments","1967-07-17","M","427","66"
"2105","Aviram","Ziv","","1300","0","Automotive","1959-01-03","M","407","41"
"2106","Bansal","Sachin","","1300","0","Fashion & Retail","1981-08-05","M","34","38"
"2107","Barki","Kiki","","1300","0","Energy","1939-11-25","M","278","39"
"2108","Baturina","Elena","","1300","0","Construction & Engineering","1963-03-08","F","365","66"
"2109","Bawri","Banwari Lal","","1300","0","Healthcare","1953-04-02","M","431","38"
"2110","Benjelloun","Othman","","1300","1","Finance & Investments","1932-11-01","M","100","53"
"2111","Bhartia","Hari","","1300","0","Diversified","1956-12-12","M","149","38"
"2112","Bhartia","Shyam","","1300","0","Healthcare","1952-11-09","M","149","38"
"2113","Butterfield","Stewart","","1300","0","Technology","1973-03-21","M","21","18"
"2114","Cai","Mingtong","","1300","0","Technology","1952-02-15","M","522","21"
"2115","Casalena","Anthony","","1300","0","Technology","1982-04-24","M","419","83"
"2116","Chang","Jianming","","1300","1","Manufacturing","1965-02-11","M","584","21"
"2117","Chang","Richard","","1300","0","Real Estate","1947-01-01","M","627","75"
"2118","Chen","Xuehua","","1300","0","Metals & Mining","1961-01-01","M","649","21"
"2119","Chen","Yin","","1300","0","Manufacturing","1973-01-01","M","584","21"
"2120","Chin","Jong Hwa","","1300","0","Automotive","1958-06-01","M","631","75"
"2121","Claure","R. Marcelo","","1300","0","Telecom","1970-12-09","M","410","83"
"2122","Cortina","Alberto","","1300","0","Finance & Investments","1946-01-20","M","382","71"
"2123","Costantini","Eduardo","","1300","0","Real Estate","1946-09-17","M","89","3"
"2124","Dai","Wenjun","","1300","0","Food & Beverage","1968-08-12","M","105","21"
"2125","Deshpande","Anand","","1300","0","Technology","1962-05-01","M","519","38"
"2126","Dogan","Aydin","","1300","0","Media & Entertainment","1936-04-15","M","274","78"
"2127","Doris","Annalisa","","1300","0","Finance & Investments","1970-05-07","F","580","42"
"2128","Doris","Massimo","","1300","0","Finance & Investments","1967-06-09","M","412","42"
"2129","Du","Weimin","","1300","0","Healthcare","1963-12-01","M","589","21"
"2130","Dunn","Timothy","","1300","1","Energy","1955-12-18","M","411","83"
"2131","Erikawa","Keiko","","1300","0","Media & Entertainment","1949-01-03","F","718","43"
"2132","Erikawa","Yoichi","","1300","0","Media & Entertainment","1950-10-26","M","718","43"
"2133","Fayer","Philip","","1300","0","Finance & Investments","1978-01-12","M","426","18"
"2134","Finger","Marvy","","1300","0","Real Estate","1935-12-08","M","255","83"
"2135","Giorgetta","Simona","","1300","0","Construction & Engineering","1977-04-24","F","412","42"
"2136","Greenberg","Joel","","1300","0","Finance & Investments","1957-08-19","M","205","83"
"2137","He","Zhiping","","1300","0","Finance & Investments","1964-01-01","M","589","21"
"2138","Herlin","Heikki","","1300","0","Manufacturing","1987-01-01","M","238","29"
"2139","Hoi","Kin Hong","","1300","0","Real Estate","1952-09-01","M","584","49"
"2140","Hymowitz","Gregg","","1300","0","Finance & Investments","1965-11-16","M","451","83"
"2141","Jacobson","Mitchell","","1300","0","Service","1951-03-06","M","363","83"
"2142","Jain","Anurang","","1300","0","Manufacturing","1962-03-21","M","27","38"
"2143","Jiang","Guiting","","1300","1","Manufacturing","1958-07-01","M","153","21"
"2144","Jin","Xin","","1300","0","Manufacturing","1967-01-08","M","198","21"
"2145","Jonsson","Conni","","1300","0","Finance & Investments","1960-07-15","M","612","73"
"2146","Joseph","George","","1300","0","Finance & Investments","1921-09-11","M","369","83"
"2147","Junique","Laurent","","1300","0","Technology","1965-12-01","M","593","30"
"2148","Juroszek","Zbigniew","","1300","1","Diversified","1962-07-07","M","120","62"
"2149","Karp","Alexander","","1300","0","Technology","1967-10-01","M","485","83"
"2150","Kiani","Joe","","1300","0","Healthcare","1964-09-16","M","271","83"
"2151","Klarman","Seth","","1300","0","Finance & Investments","1957-05-01","M","114","83"
"2152","Kozuki","Kagemasa","","1300","0","Technology","1940-11-12","M","645","43"
"2153","Krasny","Michael","","1300","0","Technology","1953-08-08","M","246","83"
"2154","Kucera","Eduard","","1300","0","Technology","1953-01-11","M","514","24"
"2155","Kaarmann","Kristo","","1300","0","Finance & Investments","1980-09-01","M","365","27"
"2156","Lauder","Gary","","1300","0","Fashion & Retail","1962-05-05","M","23","83"
"2157","Lee","Hae-jin","","1300","0","Technology","1967-06-22","M","582","70"
"2158","Levinson","Art","","1300","0","Diversified","1950-03-31","M","248","83"
"2159","Li","Denghai","","1300","0","Food & Beverage","1949-09-01","M","329","21"
"2160","Li","Fengluan","","1300","0","Diversified","1962-01-01","F","544","21"
"2161","Li","Yongqing","","1300","0","Manufacturing","1964-06-30","M","230","21"
"2162","Li","Zhigang","","1300","0","Manufacturing","1976-06-01","M","698","21"
"2163","Liu","Gexin","","1300","1","Healthcare","1951-05-12","M","112","21"
"2164","Locks","Itamar","","1300","1","Food & Beverage","1955-01-01","M","540","14"
"2165","Lu","Hongyan","","1300","0","Media & Entertainment","1977-05-31","M","704","21"
"2166","Lv","Jianming","","1300","0","Healthcare","1965-01-01","M","230","35"
"2167","Maggi","Blairo","","1300","0","Food & Beverage","1956-05-29","M","137","14"
"2168","Mansour","Yasseen","","1300","0","Diversified","1961-08-08","M","93","26"
"2169","Mao","Charlwin","","1300","0","Fashion & Retail","1964-01-01","M","584","21"
"2170","Marcus","George","","1300","0","Real Estate","1941-08-15","M","368","83"
"2171","Martin","Yves-Loic","","1300","0","Healthcare","1966-01-01","M","439","30"
"2172","Maschmeyer","Carsten","","1300","0","Finance & Investments","1959-05-08","M","432","32"
"2173","Moller Nielsen","Martin","","1300","0","Logistics","1964-08-01","M","375","25"
"2174","Najafi","Jahm","","1300","0","Finance & Investments","1963-03-19","M","490","83"
"2175","Nardone","Randal","","1300","0","Finance & Investments","1955-06-22","M","451","83"
"2176","Nguyen","Dang Quang","","1300","0","Food & Beverage","1963-08-23","M","250","87"
"2177","Okada","Kazuo","","1300","0","Gambling & Casinos","1942-10-03","M","645","43"
"2178","Oyler","John","","1300","0","Healthcare","1968-04-03","M","658","83"
"2179","Pedersen","George","","1300","1","Manufacturing","1935-08-18","M","399","83"
"2180","Qu","Miranda","","1300","0","Fashion & Retail","1985-01-01","F","584","21"
"2181","Rameshwar Rao","Jupally","","1300","0","Real Estate","1955-09-16","M","263","38"
"2182","Rao","G. M.","","1300","0","Logistics","1950-07-01","M","34","38"
"2183","Reddy","P.V. Ramprasad","","1300","0","Healthcare","1958-03-30","M","263","38"
"2184","Reddy","Satish","","1300","0","Healthcare","1967-06-09","M","263","38"
"2185","Roig","Fernando","","1300","0","Fashion & Retail","1947-06-25","M","663","71"
"2186","Rotenberg","Igor","","1300","0","Diversified","1973-05-09","M","427","66"
"2187","Rustamov","Seifeddin","","1300","0","Manufacturing","1962-06-17","M","658","66"
"2188","Sahenk","Deniz","","1300","0","Diversified","1945-08-06","F","274","78"
"2189","Saji","Nobutada","","1300","0","Food & Beverage","1945-11-25","M","645","43"
"2190","Satomi","Hajime","","1300","0","Gambling & Casinos","1942-01-16","M","645","43"
"2191","Scapa","James","","1300","0","Technology","1957-01-23","M","23","83"
"2192","Shetty","Devi","","1300","0","Healthcare","1953-01-01","M","34","38"
"2193","Shigaboutdinov","Albert","","1300","0","Diversified","1952-11-12","M","297","66"
"2194","Shtengelov","Denis","","1300","0","Food & Beverage","1972-05-14","M","209","66"
"2195","Song","Fei","","1300","0","Manufacturing","1966-09-12","M","712","21"
"2196","Steinbrenner","Hal","","1300","0","Sports","1968-12-03","M","630","83"
"2197","Steinbrenner","Jessica","","1300","0","Sports","1964-03-26","F","630","83"
"2198","Steinbrenner Swindal","Jennifer","","1300","0","Sports","1959-07-28","F","630","83"
"2199","Strukov","Konstantin","","1300","1","Metals & Mining","1958-09-10","M","111","66"
"2200","Sulteev","Rustem","","1300","0","Energy","1954-01-04","M","297","66"
"2201","Toennies","Clemens","","1300","0","Food & Beverage","1956-05-27","M","533","32"
"2202","Toennies","Robert","","1300","0","Food & Beverage","1978-05-29","M","533","32"
"2203","Van Lieshout","John","","1300","0","Real Estate","1946-01-12","M","77","5"
"2204","Viddayakorn","Pongsak","","1300","0","Healthcare","1934-03-23","M","35","77"
"2205","Wang","Jianguo","","1300","0","Fashion & Retail","1960-01-01","M","437","21"
"2206","Wang","Junjin","","1300","0","Service","1968-12-01","M","584","21"
"2207","Wang","Mingwang","","1300","0","Manufacturing","1967-05-02","M","589","21"
"2208","Wei","Lidong","","1300","1","Technology","1976-01-01","M","584","21"
"2209","Wentz","Myron","","1300","0","Fashion & Retail","1940-01-01","M","215","72"
"2210","Wu","Xiaoge","","1300","0","Manufacturing","1972-11-01","F","112","21"
"2211","Wu","Xushun","","1300","1","Diversified","1948-04-28","M","699","21"
"2212","Xiong","Xiaochuan","","1300","0","Healthcare","1966-01-01","M","589","21"
"2213","Xu","Shaochun","","1300","0","Technology","1963-01-01","M","589","21"
"2214","Yan","Jane","","1300","1","Technology","1969-07-19","F","44","21"
"2215","Zeng","Chaoyi","","1300","0","Manufacturing","1969-04-01","M","105","21"
"2216","Zhao","Peng","","1300","0","Service","1971-01-01","M","44","21"
"2217","Zhao","Tongtong","","1300","0","Service","1967-01-01","F","253","18"
"2218","Zhevago","Kostyantin","","1300","0","Metals & Mining","1974-01-07","M","304","80"
"2219","Zong","Yanmin","","1300","0","Manufacturing","1964-01-01","M","283","21"
"2220","Agarwal","Sanjay","","1200","0","Finance & Investments","1970-09-08","M","277","38"
"2221","Al Thani","Hamad bin Jassim bin Jaber","","1200","0","Finance & Investments","1959-10-01","M","155","64"
"2222","Alves de Queiroz Filho","Joao","","1200","0","Diversified","1953-01-01","M","571","14"
"2223","Aristrain","Jose Maria","","1200","0","Metals & Mining","1962-11-02","M","224","71"
"2224","Arougheti","Michael","","1200","0","Finance & Investments","1972-10-10","M","468","83"
"2225","Awotona","Tope","","1200","0","Technology","1981-04-22","M","24","83"
"2226","Aydinlar","Mehmet","","1200","0","Healthcare","1956-07-27","M","274","78"
"2227","Azrieli","Danna","","1200","0","Real Estate","1967-06-03","F","242","41"
"2228","Azrieli","Naomi","","1200","0","Real Estate","1965-09-26","F","651","18"
"2229","Azrieli","Sharon","","1200","0","Real Estate","1960-08-04","F","426","18"
"2230","Bai","Houshan","","1200","0","Energy","1964-01-01","M","459","21"
"2231","Bailey","Thomas","","1200","0","Finance & Investments","1937-01-01","M","21","83"
"2232","Braun-Luedicke","Bernhard","","1200","0","Healthcare","1977-01-01","M","403","32"
"2233","Braun-Luedicke","Eva Maria","","1200","0","Healthcare","1987-01-01","F","403","32"
"2234","Braun-Luedicke","Friederike","","1200","0","Healthcare","1984-01-01","F","403","32"
"2235","Cheah","Jeffrey","","1200","0","Real Estate","1945-03-30","M","317","50"
"2236","Chen","Xianbao","","1200","1","Food & Beverage","1959-05-19","M","235","21"
"2237","Cheng","Xianfeng","","1200","0","Healthcare","1968-12-01","M","235","21"
"2238","Chung","Yong-jin","","1200","0","Fashion & Retail","1968-09-19","M","582","70"
"2239","Deason","Darwin","","1200","0","Service","1940-05-14","M","140","83"
"2240","Della Valle","Diego","","1200","0","Fashion & Retail","1953-12-30","M","562","42"
"2241","Desai","Ashwin","","1200","0","Manufacturing","1951-09-18","M","618","38"
"2242","Desmond","Richard","","1200","0","Media & Entertainment","1951-12-08","M","365","82"
"2243","Ding","Shui Po","","1200","0","Fashion & Retail","1970-11-01","M","522","21"
"2244","Dizdar","Sefik Yilmaz","","1200","0","Fashion & Retail","1938-03-16","M","274","78"
"2245","Doepfner","Mathias","","1200","0","Media & Entertainment","1963-01-15","M","512","32"
"2246","Ebrahimi","Farhad","","1200","0","Manufacturing","1939-01-01","M","151","83"
"2247","Ermirio de Moraes","Jose Roberto","","1200","0","Diversified","1957-11-30","M","571","14"
"2248","Ermirio de Moraes Neto","Jose","","1200","0","Diversified","1952-06-17","M","571","14"
"2249","Fang","Hongbo","","1200","0","Manufacturing","1967-01-01","M","592","21"
"2250","Feffer","David","","1200","0","Manufacturing","1956-11-13","M","571","14"
"2251","Felcsuti","Zsolt","","1200","0","Manufacturing","1971-05-26","M","658","36"
"2252","Francis","Ben","","1200","0","Fashion & Retail","1992-06-04","M","61","82"
"2253","Friedman","Gary","","1200","0","Fashion & Retail","1957-08-06","M","48","83"
"2254","Gertler","Dan","","1200","0","Metals & Mining","1973-12-23","M","66","41"
"2255","Goenka","Balkrishan","","1200","0","Manufacturing","1966-08-15","M","431","38"
"2256","Golub","Lawrence","","1200","0","Finance & Investments","1959-10-03","M","451","83"
"2257","Gupta","Saroj Rani","","1200","0","Manufacturing","1950-07-05","F","149","38"
"2258","Hall","Anthony","","1200","0","Technology","1955-06-27","M","402","5"
"2259","Hariri","Fahed","","1200","0","Construction & Engineering","1980-12-29","M","365","46"
"2260","Hayne","Richard","","1200","0","Fashion & Retail","1947-09-01","M","498","83"
"2261","Heine","Michael","","1200","0","Finance & Investments","1949-11-01","M","402","5"
"2262","Hindawi","Orion","","1200","0","Technology","1980-01-10","M","579","83"
"2263","Ho","Lawrence","","1200","0","Gambling & Casinos","1977-01-16","M","253","35"
"2264","Huang","Guanlin","","1200","0","Fashion & Retail","1965-01-01","M","459","21"
"2265","Hupert","Sam","","1200","0","Technology","1954-12-25","M","402","5"
"2266","Ibrahim","Mohammed","","1200","0","Telecom","1946-05-03","M","365","82"
"2267","Kao","Shirley","","1200","0","Food & Beverage","1956-09-02","F","626","75"
"2268","Kaplan","David","","1200","0","Finance & Investments","1967-08-29","M","369","83"
"2269","Kardashian","Kim","","1200","0","Fashion & Retail","1980-10-21","F","245","83"
"2270","Ke","Guihua","","1200","0","Manufacturing","1965-10-13","M","584","21"
"2271","Ke","Yunfeng","","1200","1","Healthcare","1967-01-01","M","225","21"
"2272","Klyachin","Alexander","","1200","0","Real Estate","1967-05-18","M","427","66"
"2273","Knauf","Christine","","1200","0","Manufacturing","1958-01-01","F","52","32"
"2274","Knauf","Karl","","1200","0","Manufacturing","1958-01-01","M","269","32"
"2275","Krishna","Suresh","","1200","0","Automotive","1936-12-24","M","113","38"
"2276","Laliberte","Guy","","1200","0","Media & Entertainment","1960-01-01","M","426","18"
"2277","Lee","Su-jin","","1200","0","Technology","1978-02-01","M","658","70"
"2278","Li","Guoqing","","1200","0","Manufacturing","1970-02-22","M","230","21"
"2279","Li","Li","","1200","0","Healthcare","1964-02-09","M","589","21"
"2280","Li","Ruiqiang","","1200","0","Healthcare","1979-11-01","M","44","21"
"2281","Li","Zhen","","1200","1","Manufacturing","1964-01-23","M","235","21"
"2282","Liang","Guangwei","","1200","0","Manufacturing","1963-09-01","M","589","21"
"2283","Liu","Ming Hui","","1200","0","Energy","1963-01-01","M","253","21"
"2284","Luddy","Frederic","","1200","0","Technology","1954-11-24","M","556","83"
"2285","MacMillan","Cargill","III.","1200","0","Food & Beverage","1959-12-21","M","72","83"
"2286","MacMillan","John","","1200","0","Food & Beverage","1949-09-20","M","504","83"
"2287","MacMillan","Martha","","1200","0","Food & Beverage","1951-10-01","F","476","83"
"2288","MacMillan","William","","1200","0","Food & Beverage","1954-05-25","M","176","83"
"2289","Mahindra","Keshub","","1200","0","Diversified","1923-10-09","M","431","38"
"2290","Mao","Zhongwu","","1200","0","Manufacturing","1962-08-13","M","105","21"
"2291","Mas","Jorge","","1200","0","Construction & Engineering","1963-02-28","M","409","83"
"2292","Meszaros","Lorinc","","1200","0","Diversified","1966-02-25","M","183","36"
