"personId","last_name","first_name","wealth_millions","conglomorate","industry","birth_date","gender","cityID","citizenshipID","name_suffix"
"2048","Mori","Yoshiko","1400","0","Real Estate","9/24/1940","F","645","43",""
"2049","Nacht","Marius","1400","0","Technology","1/1/1966","M","637","41",""
"2050","Nakatani","Tadako","1400","0","Healthcare","8/12/1950","F","309","43",""
"2051","Novinsky","Vadim","1400","0","Metals & Mining","6/3/1963","M","304","80",""
"2052","Osathanugrah","Niti","1400","0","Finance & Investments","10/18/1973","M","35","77",""
"2053","Packer","Gretel","1400","0","Finance & Investments","4/1/1966","F","623","5",""
"2054","Pan","Longquan","1400","0","Manufacturing","1/1/1965","M","437","21",""
"2055","Pan","Shiyi","1400","0","Real Estate","1/1/1963","M","44","21",""
"2056","Paul","David","1400","0","Healthcare","12/25/1966","M","26","83",""
"2057","Persson","Tom","1400","0","Fashion & Retail","1/1/1985","M","612","73",""
"2058","Qian","Jinghong","1400","0","Automotive","1/1/1973","F","700","21",""
"2059","Qin","Long","1400","0","Manufacturing","7/1/1965","M","521","21",""
"2060","Reddy","M.Satyanarayana","1400","0","Healthcare","4/18/1957","M","263","38",""
"2061","Riady","Mochtar","1400","1","Diversified","5/12/1929","M","278","39",""
"2062","Rihanna","Robyn","1400","0","Fashion & Retail","2/20/1988","F","369","10",""
"2063","Rotenberg","Boris","1400","0","Construction & Engineering","1/3/1957","M","427","66",""
"2064","Runwal","Subhash","1400","0","Real Estate","5/22/1943","M","431","38",""
"2065","Rybakov","Igor","1400","0","Manufacturing","5/16/1972","M","427","66",""
"2066","Sanchez","Carlos","1400","0","Healthcare","1/21/1962","M","568","14",""
"2067","Selig","Martin","1400","0","Real Estate","12/31/1937","M","579","83",""
"2068","Shaimiev","Airat","1400","0","Energy","3/7/1962","M","297","66",""
"2069","Shaimiev","Radik","1400","0","Energy","11/14/1964","M","297","66",""
"2070","Shimamura","Nobutoshi","1400","0","Fashion & Retail","3/8/1926","M","550","43",""
"2071","Smith","Jared","1400","0","Technology","10/2/1974","M","517","83",""
"2072","Soderstrom","Charlotte","1400","0","Fashion & Retail","1/1/1977","F","612","73",""
"2073","Surana","Anand","1400","0","Healthcare","3/24/1971","M","34","38",""
"2074","Surana","Dilip","1400","0","Healthcare","1/18/1966","M","34","38",""
"2075","Tisch","Wilma","1400","0","Finance & Investments","6/25/1927","F","451","83",""
"2076","Wang","Jianyi","1400","0","Technology","1/12/1963","M","230","21",""
"2077","Wang","Jilei","1400","0","Logistics","1/1/1965","M","584","21",""
"2078","Wang","Shuifu","1400","0","Manufacturing","2/10/1955","M","230","21",""
"2079","Wang","Yanqing","1400","1","Manufacturing","7/2/1946","F","676","21",""
"2080","Wang","Zelong","1400","0","Metals & Mining","7/1/1996","M","281","21",""
"2081","Weber","Werner O.","1400","0","Manufacturing","2/9/1939","M","734","74",""
"2082","Werninghaus","Anne","1400","0","Manufacturing","1/1/1986","F","288","14",""
"2083","West","Alfred","1400","0","Finance & Investments","12/7/1942","M","487","83","Jr."
"2084","Wu","Bo","1400","0","Manufacturing","5/1/1954","M","437","21",""
"2085","Wu","Chaoqun","1400","0","Manufacturing","5/18/1969","M","401","21",""
"2086","Xie","Swift","1400","0","Technology","1/1/1980","M","589","21",""
"2087","Xu","Guozhong","1400","1","Manufacturing","9/1/1963","M","107","21",""
"2088","Yao","Kuizhang","1400","0","Food & Beverage","1/1/1965","M","240","21",""
"2089","Yu","Peidi","1400","0","Real Estate","1/1/1960","M","584","35",""
"2090","Yuan","Liping","1400","0","Healthcare","1/1/1971","F","589","18",""
"2091","Zhang","Chuanwei","1400","1","Manufacturing","6/15/1962","M","730","21",""
"2092","Zhang","Keqiang","1400","0","Real Estate","4/29/1960","M","225","21",""
"2093","Zhang","Xin","1400","0","Real Estate","8/24/1965","F","44","21",""
"2094","Zhang","Xinghai","1400","1","Manufacturing","1/1/1963","M","119","21",""
"2095","Zheng","Jianjiang","1400","1","Manufacturing","1/1/1961","M","459","21",""
"2096","Zhong","Sheng Jian","1400","0","Real Estate","3/3/1958","M","593","67",""
"2097","Zhou","Chengjian","1400","0","Fashion & Retail","4/30/1965","M","584","21",""
"2098","Zingarevich","Boris","1400","0","Diversified","7/8/1959","M","549","66",""
"2099","Adair","A. Jayson","1300","0","Automotive","10/16/1969","M","140","83",""
"2100","Adikoesoemo","Soegiarto","1300","0","Logistics","3/24/1938","M","617","39",""
"2101","Agarwal","Rajendra","1300","0","Healthcare","2/25/1959","M","431","38",""
"2102","Amin","Chirayu","1300","0","Healthcare","12/4/1946","M","38","38",""
"2103","Asavabhokhin","Anant","1300","0","Real Estate","8/11/1950","M","35","77",""
"2104","Avdeev","Roman","1300","0","Finance & Investments","7/17/1967","M","427","66",""
"2105","Aviram","Ziv","1300","0","Automotive","1/3/1959","M","407","41",""
"2106","Bansal","Sachin","1300","0","Fashion & Retail","8/5/1981","M","34","38",""
"2107","Barki","Kiki","1300","0","Energy","11/25/1939","M","278","39",""
"2108","Baturina","Elena","1300","0","Construction & Engineering","3/8/1963","F","365","66",""
"2109","Bawri","Banwari Lal","1300","0","Healthcare","4/2/1953","M","431","38",""
"2110","Benjelloun","Othman","1300","1","Finance & Investments","11/1/1932","M","100","53",""
"2111","Bhartia","Hari","1300","0","Diversified","12/12/1956","M","149","38",""
"2112","Bhartia","Shyam","1300","0","Healthcare","11/9/1952","M","149","38",""
"2113","Butterfield","Stewart","1300","0","Technology","3/21/1973","M","21","18",""
"2114","Cai","Mingtong","1300","0","Technology","2/15/1952","M","522","21",""
"2115","Casalena","Anthony","1300","0","Technology","4/24/1982","M","419","83",""
"2116","Chang","Jianming","1300","1","Manufacturing","2/11/1965","M","584","21",""
"2117","Chang","Richard","1300","0","Real Estate","1/1/1947","M","627","75",""
"2118","Chen","Xuehua","1300","0","Metals & Mining","1/1/1961","M","649","21",""
"2119","Chen","Yin","1300","0","Manufacturing","1/1/1973","M","584","21",""
"2120","Chin","Jong Hwa","1300","0","Automotive","6/1/1958","M","631","75",""
"2121","Claure","R. Marcelo","1300","0","Telecom","12/9/1970","M","410","83",""
"2122","Cortina","Alberto","1300","0","Finance & Investments","1/20/1946","M","382","71",""
"2123","Costantini","Eduardo","1300","0","Real Estate","9/17/1946","M","89","3",""
"2124","Dai","Wenjun","1300","0","Food & Beverage","8/12/1968","M","105","21",""
"2125","Deshpande","Anand","1300","0","Technology","5/1/1962","M","519","38",""
"2126","Dogan","Aydin","1300","0","Media & Entertainment","4/15/1936","M","274","78",""
"2127","Doris","Annalisa","1300","0","Finance & Investments","5/7/1970","F","580","42",""
"2128","Doris","Massimo","1300","0","Finance & Investments","6/9/1967","M","412","42",""
"2129","Du","Weimin","1300","0","Healthcare","12/1/1963","M","589","21",""
"2130","Dunn","Timothy","1300","1","Energy","12/18/1955","M","411","83",""
"2131","Erikawa","Keiko","1300","0","Media & Entertainment","1/3/1949","F","717","43",""
"2132","Erikawa","Yoichi","1300","0","Media & Entertainment","10/26/1950","M","717","43",""
"2133","Fayer","Philip","1300","0","Finance & Investments","1/12/1978","M","426","18",""
"2134","Finger","Marvy","1300","0","Real Estate","12/8/1935","M","255","83",""
"2135","Giorgetta","Simona","1300","0","Construction & Engineering","4/24/1977","F","412","42",""
"2136","Greenberg","Joel","1300","0","Finance & Investments","8/19/1957","M","205","83",""
"2137","He","Zhiping","1300","0","Finance & Investments","1/1/1964","M","589","21",""
"2138","Herlin","Heikki","1300","0","Manufacturing","1/1/1987","M","238","29",""
"2139","Hoi","Kin Hong","1300","0","Real Estate","9/1/1952","M","584","49",""
"2140","Hymowitz","Gregg","1300","0","Finance & Investments","11/16/1965","M","451","83",""
"2141","Jacobson","Mitchell","1300","0","Service","3/6/1951","M","363","83",""
"2142","Jain","Anurang","1300","0","Manufacturing","3/21/1962","M","27","38",""
"2143","Jiang","Guiting","1300","1","Manufacturing","7/1/1958","M","153","21",""
"2144","Jin","Xin","1300","0","Manufacturing","1/8/1967","M","198","21",""
"2145","Jonsson","Conni","1300","0","Finance & Investments","7/15/1960","M","612","73",""
"2146","Joseph","George","1300","0","Finance & Investments","9/11/1921","M","369","83",""
"2147","Junique","Laurent","1300","0","Technology","12/1/1965","M","593","30",""
"2148","Juroszek","Zbigniew","1300","1","Diversified","7/7/1962","M","120","62",""
"2149","Karp","Alexander","1300","0","Technology","10/1/1967","M","485","83",""
"2150","Kiani","Joe","1300","0","Healthcare","9/16/1964","M","271","83",""
"2151","Klarman","Seth","1300","0","Finance & Investments","5/1/1957","M","114","83",""
"2152","Kozuki","Kagemasa","1300","0","Technology","11/12/1940","M","645","43",""
"2153","Krasny","Michael","1300","0","Technology","8/8/1953","M","246","83",""
"2154","Kucera","Eduard","1300","0","Technology","1/11/1953","M","514","24",""
"2155","Kaarmann","Kristo","1300","0","Finance & Investments","9/1/1980","M","365","27",""
"2156","Lauder","Gary","1300","0","Fashion & Retail","5/5/1962","M","23","83",""
"2157","Lee","Hae-jin","1300","0","Technology","6/22/1967","M","582","70",""
"2158","Levinson","Art","1300","0","Diversified","3/31/1950","M","248","83",""
"2159","Li","Denghai","1300","0","Food & Beverage","9/1/1949","M","329","21",""
"2160","Li","Fengluan","1300","0","Diversified","1/1/1962","F","544","21",""
"2161","Li","Yongqing","1300","0","Manufacturing","6/30/1964","M","230","21",""
"2162","Li","Zhigang","1300","0","Manufacturing","6/1/1976","M","697","21",""
"2163","Liu","Gexin","1300","1","Healthcare","5/12/1951","M","112","21",""
"2164","Locks","Itamar","1300","1","Food & Beverage","1/1/1955","M","540","14",""
"2165","Lu","Hongyan","1300","0","Media & Entertainment","5/31/1977","M","703","21",""
"2166","Lv","Jianming","1300","0","Healthcare","1/1/1965","M","230","35",""
"2167","Maggi","Blairo","1300","0","Food & Beverage","5/29/1956","M","137","14",""
"2168","Mansour","Yasseen","1300","0","Diversified","8/8/1961","M","93","26",""
"2169","Mao","Charlwin","1300","0","Fashion & Retail","1/1/1964","M","584","21",""
"2170","Marcus","George","1300","0","Real Estate","8/15/1941","M","368","83",""
"2171","Martin","Yves-Loic","1300","0","Healthcare","1/1/1966","M","439","30",""
"2172","Maschmeyer","Carsten","1300","0","Finance & Investments","5/8/1959","M","432","32",""
"2173","Moller Nielsen","Martin","1300","0","Logistics","8/1/1964","M","375","25",""
"2174","Najafi","Jahm","1300","0","Finance & Investments","3/19/1963","M","490","83",""
"2175","Nardone","Randal","1300","0","Finance & Investments","6/22/1955","M","451","83",""
"2176","Nguyen","Dang Quang","1300","0","Food & Beverage","8/23/1963","M","250","87",""
"2177","Okada","Kazuo","1300","0","Gambling & Casinos","10/3/1942","M","645","43",""
"2178","Oyler","John","1300","0","Healthcare","4/3/1968","M","657","83",""
"2179","Pedersen","George","1300","1","Manufacturing","8/18/1935","M","399","83",""
"2180","Qu","Miranda","1300","0","Fashion & Retail","1/1/1985","F","584","21",""
"2181","Rameshwar Rao","Jupally","1300","0","Real Estate","9/16/1955","M","263","38",""
"2182","Rao","G. M.","1300","0","Logistics","7/1/1950","M","34","38",""
"2183","Reddy","P.V. Ramprasad","1300","0","Healthcare","3/30/1958","M","263","38",""
"2184","Reddy","Satish","1300","0","Healthcare","6/9/1967","M","263","38",""
"2185","Roig","Fernando","1300","0","Fashion & Retail","6/25/1947","M","662","71",""
"2186","Rotenberg","Igor","1300","0","Diversified","5/9/1973","M","427","66",""
"2187","Rustamov","Seifeddin","1300","0","Manufacturing","6/17/1962","M","657","66",""
"2188","Sahenk","Deniz","1300","0","Diversified","8/6/1945","F","274","78",""
"2189","Saji","Nobutada","1300","0","Food & Beverage","11/25/1945","M","645","43",""
"2190","Satomi","Hajime","1300","0","Gambling & Casinos","1/16/1942","M","645","43",""
"2191","Scapa","James","1300","0","Technology","1/23/1957","M","23","83",""
"2192","Shetty","Devi","1300","0","Healthcare","1/1/1953","M","34","38",""
"2193","Shigaboutdinov","Albert","1300","0","Diversified","11/12/1952","M","297","66",""
"2194","Shtengelov","Denis","1300","0","Food & Beverage","5/14/1972","M","209","66",""
"2195","Song","Fei","1300","0","Manufacturing","9/12/1966","M","711","21",""
"2196","Steinbrenner","Hal","1300","0","Sports","12/3/1968","M","630","83",""
"2197","Steinbrenner","Jessica","1300","0","Sports","3/26/1964","F","630","83",""
"2198","Steinbrenner Swindal","Jennifer","1300","0","Sports","7/28/1959","F","630","83",""
"2199","Strukov","Konstantin","1300","1","Metals & Mining","9/10/1958","M","111","66",""
"2200","Sulteev","Rustem","1300","0","Energy","1/4/1954","M","297","66",""
"2201","Toennies","Clemens","1300","0","Food & Beverage","5/27/1956","M","533","32",""
"2202","Toennies","Robert","1300","0","Food & Beverage","5/29/1978","M","533","32",""
"2203","Van Lieshout","John","1300","0","Real Estate","1/12/1946","M","77","5",""
"2204","Viddayakorn","Pongsak","1300","0","Healthcare","3/23/1934","M","35","77",""
"2205","Wang","Jianguo","1300","0","Fashion & Retail","1/1/1960","M","437","21",""
"2206","Wang","Junjin","1300","0","Service","12/1/1968","M","584","21",""
"2207","Wang","Mingwang","1300","0","Manufacturing","5/2/1967","M","589","21",""
"2208","Wei","Lidong","1300","1","Technology","1/1/1976","M","584","21",""
"2209","Wentz","Myron","1300","0","Fashion & Retail","1/1/1940","M","215","72",""
"2210","Wu","Xiaoge","1300","0","Manufacturing","11/1/1972","F","112","21",""
"2211","Wu","Xushun","1300","1","Diversified","4/28/1948","M","698","21",""
"2212","Xiong","Xiaochuan","1300","0","Healthcare","1/1/1966","M","589","21",""
"2213","Xu","Shaochun","1300","0","Technology","1/1/1963","M","589","21",""
"2214","Yan","Jane","1300","1","Technology","7/19/1969","F","44","21",""
"2215","Zeng","Chaoyi","1300","0","Manufacturing","4/1/1969","M","105","21",""
"2216","Zhao","Peng","1300","0","Service","1/1/1971","M","44","21",""
"2217","Zhao","Tongtong","1300","0","Service","1/1/1967","F","253","18",""
"2218","Zhevago","Kostyantin","1300","0","Metals & Mining","1/7/1974","M","304","80",""
"2219","Zong","Yanmin","1300","0","Manufacturing","1/1/1964","M","283","21",""
"2220","Agarwal","Sanjay","1200","0","Finance & Investments","9/8/1970","M","277","38",""
"2221","Al Thani","Hamad bin Jassim bin Jaber","1200","0","Finance & Investments","10/1/1959","M","155","64",""
"2222","Alves de Queiroz Filho","Joao","1200","0","Diversified","1/1/1953","M","571","14",""
"2223","Aristrain","Jose Maria","1200","0","Metals & Mining","11/2/1962","M","224","71",""
"2224","Arougheti","Michael","1200","0","Finance & Investments","10/10/1972","M","468","83",""
"2225","Awotona","Tope","1200","0","Technology","4/22/1981","M","24","83",""
"2226","Aydinlar","Mehmet","1200","0","Healthcare","7/27/1956","M","274","78",""
"2227","Azrieli","Danna","1200","0","Real Estate","6/3/1967","F","242","41",""
"2228","Azrieli","Naomi","1200","0","Real Estate","9/26/1965","F","650","18",""
"2229","Azrieli","Sharon","1200","0","Real Estate","8/4/1960","F","426","18",""
"2230","Bai","Houshan","1200","0","Energy","1/1/1964","M","459","21",""
"2231","Bailey","Thomas","1200","0","Finance & Investments","1/1/1937","M","21","83",""
"2232","Braun-Luedicke","Bernhard","1200","0","Healthcare","1/1/1977","M","403","32",""
"2233","Braun-Luedicke","Eva Maria","1200","0","Healthcare","1/1/1987","F","403","32",""
"2234","Braun-Luedicke","Friederike","1200","0","Healthcare","1/1/1984","F","403","32",""
"2235","Cheah","Jeffrey","1200","0","Real Estate","3/30/1945","M","317","50",""
"2236","Chen","Xianbao","1200","1","Food & Beverage","5/19/1959","M","235","21",""
"2237","Cheng","Xianfeng","1200","0","Healthcare","12/1/1968","M","235","21",""
"2238","Chung","Yong-jin","1200","0","Fashion & Retail","9/19/1968","M","582","70",""
"2239","Deason","Darwin","1200","0","Service","5/14/1940","M","140","83",""
"2240","Della Valle","Diego","1200","0","Fashion & Retail","12/30/1953","M","562","42",""
"2241","Desai","Ashwin","1200","0","Manufacturing","9/18/1951","M","618","38",""
"2242","Desmond","Richard","1200","0","Media & Entertainment","12/8/1951","M","365","82",""
"2243","Ding","Shui Po","1200","0","Fashion & Retail","11/1/1970","M","522","21",""
"2244","Dizdar","Sefik Yilmaz","1200","0","Fashion & Retail","3/16/1938","M","274","78",""
"2245","Doepfner","Mathias","1200","0","Media & Entertainment","1/15/1963","M","512","32",""
"2246","Ebrahimi","Farhad","1200","0","Manufacturing","1/1/1939","M","151","83",""
"2247","Ermirio de Moraes","Jose Roberto","1200","0","Diversified","11/30/1957","M","571","14",""
"2248","Ermirio de Moraes Neto","Jose","1200","0","Diversified","6/17/1952","M","571","14",""
"2249","Fang","Hongbo","1200","0","Manufacturing","1/1/1967","M","592","21",""
"2250","Feffer","David","1200","0","Manufacturing","11/13/1956","M","571","14",""
"2251","Felcsuti","Zsolt","1200","0","Manufacturing","5/26/1971","M","657","36",""
"2252","Francis","Ben","1200","0","Fashion & Retail","6/4/1992","M","61","82",""
"2253","Friedman","Gary","1200","0","Fashion & Retail","8/6/1957","M","48","83",""
"2254","Gertler","Dan","1200","0","Metals & Mining","12/23/1973","M","66","41",""
"2255","Goenka","Balkrishan","1200","0","Manufacturing","8/15/1966","M","431","38",""
"2256","Golub","Lawrence","1200","0","Finance & Investments","10/3/1959","M","451","83",""
"2257","Gupta","Saroj Rani","1200","0","Manufacturing","7/5/1950","F","149","38",""
"2258","Hall","Anthony","1200","0","Technology","6/27/1955","M","402","5",""
"2259","Hariri","Fahed","1200","0","Construction & Engineering","12/29/1980","M","365","46",""
"2260","Hayne","Richard","1200","0","Fashion & Retail","9/1/1947","M","498","83",""
"2261","Heine","Michael","1200","0","Finance & Investments","11/1/1949","M","402","5",""
"2262","Hindawi","Orion","1200","0","Technology","1/10/1980","M","579","83",""
"2263","Ho","Lawrence","1200","0","Gambling & Casinos","1/16/1977","M","253","35",""
"2264","Huang","Guanlin","1200","0","Fashion & Retail","1/1/1965","M","459","21",""
"2265","Hupert","Sam","1200","0","Technology","12/25/1954","M","402","5",""
"2266","Ibrahim","Mohammed","1200","0","Telecom","5/3/1946","M","365","82",""
"2267","Kao","Shirley","1200","0","Food & Beverage","9/2/1956","F","626","75",""
"2268","Kaplan","David","1200","0","Finance & Investments","8/29/1967","M","369","83",""
"2269","Kardashian","Kim","1200","0","Fashion & Retail","10/21/1980","F","245","83",""
"2270","Ke","Guihua","1200","0","Manufacturing","10/13/1965","M","584","21",""
"2271","Ke","Yunfeng","1200","1","Healthcare","1/1/1967","M","225","21",""
"2272","Klyachin","Alexander","1200","0","Real Estate","5/18/1967","M","427","66",""
"2273","Knauf","Christine","1200","0","Manufacturing","1/1/1958","F","52","32",""
"2274","Knauf","Karl","1200","0","Manufacturing","1/1/1958","M","269","32",""
"2275","Krishna","Suresh","1200","0","Automotive","12/24/1936","M","113","38",""
"2276","Laliberte","Guy","1200","0","Media & Entertainment","1/1/1960","M","426","18",""
"2277","Lee","Su-jin","1200","0","Technology","2/1/1978","M","657","70",""
"2278","Li","Guoqing","1200","0","Manufacturing","2/22/1970","M","230","21",""
"2279","Li","Li","1200","0","Healthcare","2/9/1964","M","589","21",""
"2280","Li","Ruiqiang","1200","0","Healthcare","11/1/1979","M","44","21",""
"2281","Li","Zhen","1200","1","Manufacturing","1/23/1964","M","235","21",""
"2282","Liang","Guangwei","1200","0","Manufacturing","9/1/1963","M","589","21",""
"2283","Liu","Ming Hui","1200","0","Energy","1/1/1963","M","253","21",""
"2284","Luddy","Frederic","1200","0","Technology","11/24/1954","M","556","83",""
"2285","MacMillan","Cargill","1200","0","Food & Beverage","12/21/1959","M","72","83","III."
"2286","MacMillan","John","1200","0","Food & Beverage","9/20/1949","M","504","83",""
"2287","MacMillan","Martha","1200","0","Food & Beverage","10/1/1951","F","476","83",""
"2288","MacMillan","William","1200","0","Food & Beverage","5/25/1954","M","176","83",""
"2289","Mahindra","Keshub","1200","0","Diversified","10/9/1923","M","431","38",""
"2290","Mao","Zhongwu","1200","0","Manufacturing","8/13/1962","M","105","21",""
"2291","Mas","Jorge","1200","0","Construction & Engineering","2/28/1963","M","409","83",""
"2292","Meszaros","Lorinc","1200","0","Diversified","2/25/1966","M","183","36",""
"2293","Michael","Jeffrey","1200","1","Technology","7/18/1956","M","415","83",""
"2294","Miller","Alan","1200","1","Healthcare","8/17/1937","M","370","83",""
"2295","Moraes","Neide Helena de","1200","0","Diversified","2/15/1955","F","571","14",""
"2296","Nuttall","Scott","1200","0","Finance & Investments","11/25/1972","M","451","83",""
"2297","Oberwelland","Axel","1200","1","Food & Beverage","1/1/1967","M","52","32",""
"2298","Oringer","Jonathan","1200","0","Technology","5/2/1974","M","410","83",""
"2299","Orlov","Vitaly","1200","0","Food & Beverage","1/1/1965","M","433","66",""
"2300","Peres","Jose Isaac","1200","1","Real Estate","7/18/1940","M","536","14",""
"2301","Persson","Markus","1200","0","Media & Entertainment","6/1/1979","M","612","73",""
"2302","Pincus","Mark","1200","0","Technology","2/13/1966","M","557","83",""
"2303","Poo","Murdaya","1200","0","Diversified","1/12/1941","M","278","39",""
"2304","Preston","Forrest","1200","0","Healthcare","3/22/1933","M","736","83",""
"2305","Qian","Ying","1200","0","Food & Beverage","1/1/1966","F","441","21",""
"2306","Rane","Jimmy","1200","0","Manufacturing","9/15/1946","M","3","83",""
"2307","Rappoport","Andrei","1200","0","Finance & Investments","6/22/1963","M","375","66",""
"2308","Ribeiro","Hugo","1200","1","Food & Beverage","1/1/1956","M","540","14",""
"2309","Rosenthal","Bennett","1200","0","Finance & Investments","9/24/1963","M","369","83",""
"2310","Ruia","Atul","1200","0","Real Estate","2/26/1971","M","431","38",""
"2311","Sandell","Thomas","1200","0","Finance & Investments","2/1/1961","M","365","73",""
"2312","Saputo","Francesco","1200","0","Food & Beverage","1/1/1951","M","426","18",""
"2313","Sawhney","Dhruv","1200","0","Construction & Engineering","6/26/1944","M","158","38",""
"2314","Schwartz","Gerald","1200","0","Finance & Investments","11/24/1941","M","650","18",""
"2315","Seabra","Antonio Luiz","1200","0","Fashion & Retail","1/1/1943","M","365","14",""
"2316","Shen","Eric Ya","1200","0","Technology","1/1/1971","M","225","21",""
"2317","Sijbrandij","Sytse 'Sid'","1200","0","Technology","8/1/1979","M","557","55",""
"2318","Sixt","Alexander","1200","0","Automotive","10/24/1979","M","432","32",""
"2319","Sixt","Konstantin","1200","0","Automotive","12/2/1982","M","432","32",""
"2320","Soeryadjaya","Edwin","1200","0","Energy","7/17/1949","M","278","39",""
"2321","Soi","Abhay","1200","0","Healthcare","8/19/1973","M","431","38",""
"2322","Speiser","Mike","1200","0","Technology","1/25/1971","M","365","83",""
"2323","Squinzi","Marco","1200","0","Construction & Engineering","9/23/1971","M","412","42",""
"2324","Squinzi","Veronica","1200","0","Construction & Engineering","1/1/1972","F","412","42",""
"2325","Steinhardt","Michael","1200","0","Finance & Investments","12/7/1940","M","429","83",""
"2326","Stoica","Ion","1200","0","Technology","2/12/1965","M","51","65",""
"2327","Sugianto","Eddy","1200","0","Metals & Mining","2/11/1946","M","278","39",""
"2328","Tack","Luc","1200","0","Manufacturing","9/1/1961","M","148","11",""
"2329","Tan Caktiong","Tony","1200","0","Food & Beverage","1/5/1953","M","391","61",""
"2330","Tang","Xiuguo","1200","0","Manufacturing","8/25/1963","M","105","21",""
"2331","Tarascio","Sam","1200","0","Real Estate","7/22/1944","M","402","5",""
"2332","Tombolato","Lina","1200","0","Finance & Investments","7/28/1947","F","647","42",""
"2333","Tung","Ching Bor","1200","0","Manufacturing","1/1/1963","M","157","21",""
"2334","van den Ende","Joop","1200","0","Media & Entertainment","2/23/1942","M","30","55",""
"2335","Vardanyan","Ruben","1200","1","Finance & Investments","5/25/1968","M","177","4",""
"2336","Veronesi","Sandro","1200","1","Fashion & Retail","10/18/1959","M","412","42",""
"2337","Vijitpongpun","Thongma","1200","0","Real Estate","7/8/1957","M","35","77",""
"2338","von Koch","Thomas","1200","0","Finance & Investments","3/24/1966","M","253","73",""
"2339","Wang","Fuji","1200","0","Healthcare","1/1/1964","M","727","21",""
"2340","Wang","Shih-Chung","1200","0","Manufacturing","1/1/1962","M","627","75",""
"2341","Wang","Xiaoshen","1200","0","Manufacturing","10/1/1968","M","658","21",""
"2342","Weaver","J. Wayne","1200","0","Diversified","9/1/1935","M","276","83",""
"2343","Wertheim","Drorit","1200","0","Food & Beverage","1/1/1956","F","65","41",""
"2344","Winklevoss","Cameron","1200","0","Finance & Investments","8/21/1981","M","451","83",""
"2345","Winklevoss","Tyler","1200","0","Finance & Investments","8/21/1981","M","451","83",""
"2346","Wu","Chung-yi","1200","0","Manufacturing","7/1/1955","M","103","75",""
"2347","Wu","Eugene","1200","0","Finance & Investments","5/3/1945","M","627","75",""
"2348","Wu","Yonghua","1200","0","Fashion & Retail","1/1/1971","M","703","21",""
"2349","Xia","Xinde","1200","0","Manufacturing","10/15/1964","M","225","21",""
"2350","Xiang","Wenbo","1200","0","Manufacturing","6/21/1962","M","105","21",""
"2351","Xu","Jin","1200","0","Food & Beverage","1/24/1965","M","257","21",""
"2352","Xu","Shijun","1200","1","Manufacturing","3/1/1963","M","440","21",""
"2353","Xu","Wanmao","1200","0","Service","1/1/1945","M","459","21",""
"2354","Xu","Yuejuan","1200","0","Manufacturing","1/24/1962","F","230","21",""
"2355","Yakunin","Vadim","1200","0","Healthcare","1/5/1963","M","427","66",""
"2356","Yang","Yunyun","1200","0","Fashion & Retail","1/1/1977","F","225","21",""
"2357","Zaharia","Matei","1200","0","Technology","4/21/1985","M","51","65",""
"2358","Zan","Shengda","1200","0","Diversified","4/2/1963","M","440","21",""
"2359","Zhang","Xuezheng","1200","0","Technology","6/1/1975","M","282","21",""
"2360","Zhang","Yin","1200","0","Manufacturing","2/1/1957","F","157","21",""
"2361","Zhao","Ning","1200","0","Healthcare","1/1/1967","F","584","83",""
"2362","Zhou","Wen","1200","1","Manufacturing","3/6/1965","M","584","21",""
"2363","Zhu","Xingliang","1200","0","Construction & Engineering","5/1/1959","M","622","21",""
"2364","Agarwal","Hari Krishan","1100","0","Fashion & Retail","4/5/1956","M","149","38",""
"2365","Akhmedov","Farkhad","1100","0","Energy","9/15/1955","M","427","66",""
"2366","Bae","Joseph","1100","0","Finance & Investments","1/12/1972","M","451","83",""
"2367","Bennett","Abigail","1100","0","Food & Beverage","12/27/1980","F","537","83",""
"2368","Blakely","Sara","1100","0","Fashion & Retail","2/27/1971","F","24","83",""
"2369","Blankfein","Lloyd","1100","0","Finance & Investments","9/20/1954","M","451","83",""
"2370","Boholyubov","Henadiy","1100","0","Diversified","1/1/1962","M","154","80",""
"2371","Bonvin","Stephane","1100","0","Real Estate","1/1/1967","M","344","74",""
"2372","Boyko","Oleg","1100","0","Diversified","9/28/1964","M","358","66",""
"2373","Breslow","Ryan","1100","0","Technology","5/20/1994","M","409","83",""
"2374","Bruch","Thomas","1100","0","Fashion & Retail","4/25/1950","M","607","32",""
"2375","Budiman","Marina","1100","0","Technology","9/5/1961","F","278","39",""
"2376","Burman","Pradip","1100","0","Food & Beverage","11/2/1942","M","149","38",""
"2377","Cai","Hongbin","1100","0","Healthcare","1/1/1964","M","348","21",""
"2378","Cao","Kejian","1100","0","Manufacturing","4/10/1962","M","523","21",""
"2379","Caprotti","Giuliana","1100","0","Food & Beverage","11/21/1940","F","412","42",""
"2380","Caprotti","Marina","1100","0","Food & Beverage","1/17/1978","F","412","42",""
"2381","Chang","Jing","1100","0","Technology","8/1/1982","M","44","21",""
"2382","Chen","Baohua","1100","0","Healthcare","1/1/1962","M","356","21",""
"2383","Chen","Gang","1100","0","Energy","1/1/1968","M","225","21",""
"2384","Chen","Liying","1100","0","Logistics","10/30/1975","F","584","21",""
"2385","Chen","Tony","1100","0","Technology","7/1/1949","M","625","75",""
"2386","Chen","Xueling","1100","0","Manufacturing","10/16/1967","F","586","21",""
